id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_c1xj,BOM-DEL,EaseMyTrip,6E,6E-5095,2026-09-12,T+15,5014,1101,6115,2026-08-28T02:17:54.441Z,FALSE,"",09:20,TRUE
fare_BOM-DEL_IX_2026-09-12_T+15_1787884760880_o4kx,BOM-DEL,EaseMyTrip,IX,IX-2153,2026-09-12,T+15,5439,1194,6633,2026-08-28T02:17:54.441Z,FALSE,"",20:25,TRUE
fare_BOM-DEL_SG_2026-09-12_T+15_1787884760880_2iuc,BOM-DEL,EaseMyTrip,SG,SG-179,2026-09-12,T+15,5502,1208,6710,2026-08-28T02:17:54.441Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_SG_2026-09-12_T+15_1787884760880_w10e,BOM-DEL,EaseMyTrip,SG,SG-318,2026-09-12,T+15,5502,1208,6710,2026-08-28T02:17:54.441Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_IX_2026-09-12_T+15_1787884760880_4irl,BOM-DEL,EaseMyTrip,IX,IX-1050,2026-09-12,T+15,5626,1235,6861,2026-08-28T02:17:54.441Z,FALSE,"",08:55,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_owne,BOM-DEL,EaseMyTrip,QP,QP-1111,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",05:25,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_zpgc,BOM-DEL,EaseMyTrip,QP,QP-1127,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",13:00,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_h9bc,BOM-DEL,EaseMyTrip,QP,QP-1819,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",14:30,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_koqh,BOM-DEL,EaseMyTrip,QP,QP-1825,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",16:50,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_f7fx,BOM-DEL,EaseMyTrip,QP,QP-1835,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",11:50,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_zbi4,BOM-DEL,EaseMyTrip,QP,QP-1120,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",18:45,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_4boy,BOM-DEL,EaseMyTrip,6E,6E-483,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",17:20,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_asju,BOM-DEL,EaseMyTrip,6E,6E-302,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",17:20,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_6b97,BOM-DEL,EaseMyTrip,6E,6E-6082,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",16:45,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_eadw,BOM-DEL,EaseMyTrip,6E,6E-850,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",16:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_ga6l,BOM-DEL,EaseMyTrip,6E,6E-908,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",16:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_oytc,BOM-DEL,EaseMyTrip,6E,6E-667,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",15:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_ap80,BOM-DEL,EaseMyTrip,6E,6E-272,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",15:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_i2gv,BOM-DEL,EaseMyTrip,6E,6E-6704,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",14:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_7kwo,BOM-DEL,EaseMyTrip,6E,6E-432,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",10:35,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_v20a,BOM-DEL,EaseMyTrip,6E,6E-135,2026-09-12,T+15,5381,1181,6562,2026-08-28T02:17:54.441Z,FALSE,"",10:35,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_1euq,BOM-DEL,EaseMyTrip,QP,QP-1939,2026-09-12,T+15,5423,1191,6614,2026-08-28T02:17:54.441Z,FALSE,"",10:10,TRUE
fare_BOM-DEL_QP_2026-09-12_T+15_1787884760880_bygw,BOM-DEL,EaseMyTrip,QP,QP-1109,2026-09-12,T+15,5478,1203,6681,2026-08-28T02:17:54.441Z,FALSE,"",07:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_i07o,BOM-DEL,EaseMyTrip,6E,6E-207,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",05:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_kwn5,BOM-DEL,EaseMyTrip,6E,6E-892,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",05:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_5zla,BOM-DEL,EaseMyTrip,6E,6E-250,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",23:45,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_quun,BOM-DEL,EaseMyTrip,6E,6E-474,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",23:45,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_qepr,BOM-DEL,EaseMyTrip,6E,6E-786,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",21:15,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_9i23,BOM-DEL,EaseMyTrip,6E,6E-300,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",21:15,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_luc3,BOM-DEL,EaseMyTrip,6E,6E-362,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",19:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_it73,BOM-DEL,EaseMyTrip,6E,6E-499,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",19:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_1z2l,BOM-DEL,EaseMyTrip,6E,6E-6613,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",18:15,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_08yp,BOM-DEL,EaseMyTrip,6E,6E-654,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",20:20,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_bw3f,BOM-DEL,EaseMyTrip,6E,6E-294,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",20:20,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_z9pm,BOM-DEL,EaseMyTrip,6E,6E-6028,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",12:15,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_gz3p,BOM-DEL,EaseMyTrip,6E,6E-810,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",13:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_dz4m,BOM-DEL,EaseMyTrip,6E,6E-433,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",13:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_3w47,BOM-DEL,EaseMyTrip,6E,6E-394,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",06:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_a3co,BOM-DEL,EaseMyTrip,6E,6E-511,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",06:00,TRUE
fare_BOM-DEL_6E_2026-09-12_T+15_1787884760880_zjxc,BOM-DEL,EaseMyTrip,6E,6E-658,2026-09-12,T+15,5510,1210,6720,2026-08-28T02:17:54.441Z,FALSE,"",07:00,TRUE
