id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BOM-DEL_IX_2026-09-13_T+15_1787969571330_uc6t,BOM-DEL,EaseMyTrip,IX,IX-2153,2026-09-13,T+15,5967,1310,7277,2026-08-29T01:51:35.892Z,FALSE,"",20:25,TRUE
fare_BOM-DEL_IX_2026-09-13_T+15_1787969571330_zb8e,BOM-DEL,EaseMyTrip,IX,IX-1050,2026-09-13,T+15,5380,1181,6561,2026-08-29T01:51:35.892Z,FALSE,"",08:55,TRUE
fare_BOM-DEL_SG_2026-09-13_T+15_1787969571330_gfbc,BOM-DEL,EaseMyTrip,SG,SG-800,2026-09-13,T+15,5383,1182,6565,2026-08-29T01:51:35.892Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_SG_2026-09-13_T+15_1787969571330_pp63,BOM-DEL,EaseMyTrip,SG,SG-690,2026-09-13,T+15,5383,1182,6565,2026-08-29T01:51:35.892Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_SG_2026-09-13_T+15_1787969571330_kw7x,BOM-DEL,EaseMyTrip,SG,SG-948,2026-09-13,T+15,5383,1182,6565,2026-08-29T01:51:35.892Z,FALSE,"",23:25,TRUE
fare_BOM-DEL_SG_2026-09-13_T+15_1787969571330_l5f5,BOM-DEL,EaseMyTrip,SG,SG-221,2026-09-13,T+15,5383,1182,6565,2026-08-29T01:51:35.892Z,FALSE,"",23:25,TRUE
fare_BOM-DEL_6E_2026-09-13_T+15_1787969571330_j6s4,BOM-DEL,EaseMyTrip,6E,6E-2090,2026-09-13,T+15,5380,1181,6561,2026-08-29T01:51:35.892Z,FALSE,"",06:25,TRUE
fare_BOM-DEL_QP_2026-09-13_T+15_1787969571330_syvb,BOM-DEL,EaseMyTrip,QP,QP-1111,2026-09-13,T+15,5381,1181,6562,2026-08-29T01:51:35.892Z,FALSE,"",05:25,TRUE
fare_BOM-DEL_QP_2026-09-13_T+15_1787969571330_gwh8,BOM-DEL,EaseMyTrip,QP,QP-1109,2026-09-13,T+15,5381,1181,6562,2026-08-29T01:51:35.892Z,FALSE,"",07:00,TRUE
fare_BOM-DEL_QP_2026-09-13_T+15_1787969571330_oee8,BOM-DEL,EaseMyTrip,QP,QP-1127,2026-09-13,T+15,5381,1181,6562,2026-08-29T01:51:35.892Z,FALSE,"",13:00,TRUE
fare_BOM-DEL_QP_2026-09-13_T+15_1787969571330_dm4a,BOM-DEL,EaseMyTrip,QP,QP-1819,2026-09-13,T+15,5381,1181,6562,2026-08-29T01:51:35.892Z,FALSE,"",14:30,TRUE
fare_BOM-DEL_QP_2026-09-13_T+15_1787969571330_ve45,BOM-DEL,EaseMyTrip,QP,QP-1834,2026-09-13,T+15,5381,1181,6562,2026-08-29T01:51:35.892Z,FALSE,"",10:20,TRUE
fare_BOM-DEL_QP_2026-09-13_T+15_1787969571330_q3rj,BOM-DEL,EaseMyTrip,QP,QP-1825,2026-09-13,T+15,5381,1181,6562,2026-08-29T01:51:35.892Z,FALSE,"",16:50,TRUE
fare_BOM-DEL_QP_2026-09-13_T+15_1787969571330_0x82,BOM-DEL,EaseMyTrip,QP,QP-1835,2026-09-13,T+15,5381,1181,6562,2026-08-29T01:51:35.892Z,FALSE,"",11:50,TRUE
