id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BOM-DEL_IX_2026-09-17_T+15_1788317218629_7zmu,BOM-DEL,EaseMyTrip,IX,IX-1787,2026-09-17,T+15,5595,1228,6823,2026-09-02T02:25:40.854Z,FALSE,"",13:10,FALSE
fare_BOM-DEL_SG_2026-09-17_T+15_1788317218629_godf,BOM-DEL,EaseMyTrip,SG,SG-346,2026-09-17,T+15,5042,1107,6149,2026-09-02T02:25:40.854Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_SG_2026-09-17_T+15_1788317218629_6jog,BOM-DEL,EaseMyTrip,SG,SG-641,2026-09-17,T+15,5042,1107,6149,2026-09-02T02:25:40.854Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_SG_2026-09-17_T+15_1788317218629_jgvs,BOM-DEL,EaseMyTrip,SG,SG-9401,2026-09-17,T+15,5042,1107,6149,2026-09-02T02:25:40.854Z,FALSE,"",09:50,TRUE
fare_BOM-DEL_IX_2026-09-17_T+15_1788317218629_xhgv,BOM-DEL,EaseMyTrip,IX,IX-1050,2026-09-17,T+15,5380,1181,6561,2026-09-02T02:25:40.854Z,FALSE,"",08:55,TRUE
fare_BOM-DEL_IX_2026-09-17_T+15_1788317218629_h189,BOM-DEL,EaseMyTrip,IX,IX-2153,2026-09-17,T+15,5380,1181,6561,2026-09-02T02:25:40.854Z,FALSE,"",20:25,TRUE
fare_BOM-DEL_IX_2026-09-17_T+15_1788317218629_hy04,BOM-DEL,EaseMyTrip,IX,IX-1364,2026-09-17,T+15,5380,1181,6561,2026-09-02T02:25:40.854Z,FALSE,"",21:55,TRUE
fare_BOM-DEL_IX_2026-09-17_T+15_1788317218629_rfec,BOM-DEL,EaseMyTrip,IX,IX-1163,2026-09-17,T+15,5930,1302,7232,2026-09-02T02:25:40.854Z,FALSE,"",20:45,FALSE
fare_BOM-DEL_IX_2026-09-17_T+15_1788317218629_kapf,BOM-DEL,EaseMyTrip,IX,IX-1026,2026-09-17,T+15,5930,1302,7232,2026-09-02T02:25:40.854Z,FALSE,"",05:45,FALSE
fare_BOM-DEL_SG_2026-09-17_T+15_1788317218629_wtgo,BOM-DEL,EaseMyTrip,SG,SG-818,2026-09-17,T+15,5383,1182,6565,2026-09-02T02:25:40.854Z,FALSE,"",23:25,TRUE
