id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_51y6,BOM-DEL,EaseMyTrip,SG,SG-557,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_fmjf,BOM-DEL,EaseMyTrip,SG,SG-427,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",01:50,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_omlg,BOM-DEL,EaseMyTrip,SG,SG-239,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",06:25,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_1ogs,BOM-DEL,EaseMyTrip,SG,SG-364,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",06:25,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_2h1j,BOM-DEL,EaseMyTrip,SG,SG-9401,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",09:50,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_ff6t,BOM-DEL,EaseMyTrip,SG,SG-556,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",17:55,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_ug3m,BOM-DEL,EaseMyTrip,SG,SG-862,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",17:55,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_4h6k,BOM-DEL,EaseMyTrip,SG,SG-749,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",23:25,TRUE
fare_BOM-DEL_SG_2026-09-10_T+15_1787777822998_0av7,BOM-DEL,EaseMyTrip,SG,SG-850,2026-09-10,T+15,5231,1148,6379,2026-08-26T00:57:18.728Z,FALSE,"",23:25,TRUE
fare_BOM-DEL_6E_2026-09-10_T+15_1787777822998_evir,BOM-DEL,EaseMyTrip,6E,6E-6599,2026-09-10,T+15,5145,1129,6274,2026-08-26T00:57:18.728Z,FALSE,"",16:50,FALSE
