id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BOM-DEL_IX_2026-09-18_T+15_1788471332353_1ues,BOM-DEL,EaseMyTrip,IX,IX-1787,2026-09-18,T+15,5595,1228,6823,2026-09-03T02:32:33.222Z,FALSE,"",13:10,FALSE
fare_BOM-DEL_IX_2026-09-18_T+15_1788471332353_7jm1,BOM-DEL,EaseMyTrip,IX,IX-1809,2026-09-18,T+15,5380,1181,6561,2026-09-03T02:32:33.222Z,FALSE,"",07:30,FALSE
fare_BOM-DEL_6E_2026-09-18_T+15_1788471332353_pwls,BOM-DEL,EaseMyTrip,6E,6E-5095,2026-09-18,T+15,5014,1101,6115,2026-09-03T02:32:33.222Z,FALSE,"",09:20,TRUE
fare_BOM-DEL_IX_2026-09-18_T+15_1788471332353_mlcx,BOM-DEL,EaseMyTrip,IX,IX-1050,2026-09-18,T+15,5380,1181,6561,2026-09-03T02:32:33.222Z,FALSE,"",08:55,TRUE
fare_BOM-DEL_IX_2026-09-18_T+15_1788471332353_7psg,BOM-DEL,EaseMyTrip,IX,IX-1364,2026-09-18,T+15,5380,1181,6561,2026-09-03T02:32:33.222Z,FALSE,"",21:55,TRUE
fare_BOM-DEL_IX_2026-09-18_T+15_1788471332353_4f7x,BOM-DEL,EaseMyTrip,IX,IX-1026,2026-09-18,T+15,5930,1302,7232,2026-09-03T02:32:33.222Z,FALSE,"",05:45,FALSE
fare_BOM-DEL_IX_2026-09-18_T+15_1788471332353_595d,BOM-DEL,EaseMyTrip,IX,IX-2153,2026-09-18,T+15,5552,1219,6771,2026-09-03T02:32:33.222Z,FALSE,"",20:25,TRUE
fare_BOM-DEL_QP_2026-09-18_T+15_1788471332353_78pj,BOM-DEL,EaseMyTrip,QP,QP-2071,2026-09-18,T+15,5330,1170,6500,2026-09-03T02:32:33.222Z,FALSE,"",06:05,TRUE
fare_BOM-DEL_IX_2026-09-18_T+15_1788471332353_w06z,BOM-DEL,EaseMyTrip,IX,IX-1671,2026-09-18,T+15,5626,1235,6861,2026-09-03T02:32:33.222Z,FALSE,"",16:45,TRUE
fare_BOM-DEL_6E_2026-09-18_T+15_1788471332353_wq8d,BOM-DEL,EaseMyTrip,6E,6E-2090,2026-09-18,T+15,5380,1181,6561,2026-09-03T02:32:33.222Z,FALSE,"",06:25,TRUE
fare_BOM-DEL_QP_2026-09-18_T+15_1788471332353_6xcr,BOM-DEL,EaseMyTrip,QP,QP-1111,2026-09-18,T+15,5381,1181,6562,2026-09-03T02:32:33.222Z,FALSE,"",05:25,TRUE
