id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_pekk,BLR-BOM,EaseMyTrip,6E,6E-6269,2026-08-23,T+1,6398,1404,7802,2026-08-22T09:04:59.594Z,FALSE,"",07:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_2kdq,BLR-BOM,EaseMyTrip,6E,6E-902,2026-08-23,T+1,6866,1507,8373,2026-08-22T09:04:59.594Z,FALSE,"",10:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_x7yy,BLR-BOM,EaseMyTrip,6E,6E-100,2026-08-23,T+1,6866,1507,8373,2026-08-22T09:04:59.594Z,FALSE,"",10:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_6fcw,BLR-BOM,EaseMyTrip,6E,6E-6653,2026-08-23,T+1,7031,1543,8574,2026-08-22T09:04:59.594Z,FALSE,"",12:35,FALSE
fare_BLR-BOM_IX_2026-08-23_T+1_1787389679045_1fu1,BLR-BOM,EaseMyTrip,IX,IX-2931,2026-08-23,T+1,7779,1708,9487,2026-08-22T09:04:59.594Z,FALSE,"",10:45,FALSE
fare_BLR-BOM_IX_2026-08-23_T+1_1787389679045_tvue,BLR-BOM,EaseMyTrip,IX,IX-2881,2026-08-23,T+1,7779,1708,9487,2026-08-22T09:04:59.594Z,FALSE,"",05:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_xlps,BLR-BOM,EaseMyTrip,6E,6E-803,2026-08-23,T+1,7947,1744,9691,2026-08-22T09:04:59.594Z,FALSE,"",07:05,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_1vjb,BLR-BOM,EaseMyTrip,6E,6E-396,2026-08-23,T+1,7947,1744,9691,2026-08-22T09:04:59.594Z,FALSE,"",07:05,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_flo9,BLR-BOM,EaseMyTrip,6E,6E-6208,2026-08-23,T+1,7947,1744,9691,2026-08-22T09:04:59.594Z,FALSE,"",12:45,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_3j1g,BLR-BOM,EaseMyTrip,6E,6E-7005,2026-08-23,T+1,8569,1881,10450,2026-08-22T09:04:59.594Z,FALSE,"",08:05,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_3byx,BLR-BOM,EaseMyTrip,6E,6E-6423,2026-08-23,T+1,8569,1881,10450,2026-08-22T09:04:59.594Z,FALSE,"",20:00,FALSE
fare_BLR-BOM_QP_2026-08-23_T+1_1787389679045_2yme,BLR-BOM,EaseMyTrip,QP,QP-1381,2026-08-23,T+1,9218,2023,11241,2026-08-22T09:04:59.594Z,FALSE,"",04:50,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_7706,BLR-BOM,EaseMyTrip,6E,6E-6554,2026-08-23,T+1,9640,2116,11756,2026-08-22T09:04:59.594Z,FALSE,"",19:15,FALSE
fare_BLR-BOM_QP_2026-08-23_T+1_1787389679045_imbz,BLR-BOM,EaseMyTrip,QP,QP-1134,2026-08-23,T+1,9997,2195,12192,2026-08-22T09:04:59.594Z,FALSE,"",22:55,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_9kb3,BLR-BOM,EaseMyTrip,6E,6E-6017,2026-08-23,T+1,10005,2196,12201,2026-08-22T09:04:59.594Z,FALSE,"",18:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_fip7,BLR-BOM,EaseMyTrip,6E,6E-962,2026-08-23,T+1,10112,2220,12332,2026-08-22T09:04:59.594Z,FALSE,"",17:55,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_89d3,BLR-BOM,EaseMyTrip,6E,6E-308,2026-08-23,T+1,10112,2220,12332,2026-08-22T09:04:59.594Z,FALSE,"",17:55,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_kcyn,BLR-BOM,EaseMyTrip,6E,6E-2086,2026-08-23,T+1,10175,2234,12409,2026-08-22T09:04:59.594Z,FALSE,"",09:20,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_7w6l,BLR-BOM,EaseMyTrip,6E,6E-6168,2026-08-23,T+1,10617,2330,12947,2026-08-22T09:04:59.594Z,FALSE,"",17:40,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_9kmu,BLR-BOM,EaseMyTrip,6E,6E-6507,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",13:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787389679045_sezl,BLR-BOM,EaseMyTrip,6E,6E-603,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",18:00,FALSE
