id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_qnyd,BLR-BOM,EaseMyTrip,6E,6E-6269,2026-08-23,T+1,6398,1404,7802,2026-08-22T09:04:59.594Z,FALSE,"",07:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_4kxb,BLR-BOM,EaseMyTrip,6E,6E-902,2026-08-23,T+1,6866,1507,8373,2026-08-22T09:04:59.594Z,FALSE,"",10:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_xnfn,BLR-BOM,EaseMyTrip,6E,6E-100,2026-08-23,T+1,6866,1507,8373,2026-08-22T09:04:59.594Z,FALSE,"",10:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_81k9,BLR-BOM,EaseMyTrip,6E,6E-6653,2026-08-23,T+1,7031,1543,8574,2026-08-22T09:04:59.594Z,FALSE,"",12:35,FALSE
fare_BLR-BOM_IX_2026-08-23_T+1_1787410677117_xioi,BLR-BOM,EaseMyTrip,IX,IX-2931,2026-08-23,T+1,7779,1708,9487,2026-08-22T09:04:59.594Z,FALSE,"",10:45,FALSE
fare_BLR-BOM_IX_2026-08-23_T+1_1787410677117_nlp4,BLR-BOM,EaseMyTrip,IX,IX-2881,2026-08-23,T+1,7779,1708,9487,2026-08-22T09:04:59.594Z,FALSE,"",05:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_thug,BLR-BOM,EaseMyTrip,6E,6E-803,2026-08-23,T+1,7947,1744,9691,2026-08-22T09:04:59.594Z,FALSE,"",07:05,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_udk1,BLR-BOM,EaseMyTrip,6E,6E-396,2026-08-23,T+1,7947,1744,9691,2026-08-22T09:04:59.594Z,FALSE,"",07:05,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_bhc2,BLR-BOM,EaseMyTrip,6E,6E-6208,2026-08-23,T+1,7947,1744,9691,2026-08-22T09:04:59.594Z,FALSE,"",12:45,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_kah3,BLR-BOM,EaseMyTrip,6E,6E-7005,2026-08-23,T+1,8569,1881,10450,2026-08-22T09:04:59.594Z,FALSE,"",08:05,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_jjdn,BLR-BOM,EaseMyTrip,6E,6E-6423,2026-08-23,T+1,8569,1881,10450,2026-08-22T09:04:59.594Z,FALSE,"",20:00,FALSE
fare_BLR-BOM_QP_2026-08-23_T+1_1787410677117_popy,BLR-BOM,EaseMyTrip,QP,QP-1381,2026-08-23,T+1,9218,2023,11241,2026-08-22T09:04:59.594Z,FALSE,"",04:50,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_kcgq,BLR-BOM,EaseMyTrip,6E,6E-6554,2026-08-23,T+1,9640,2116,11756,2026-08-22T09:04:59.594Z,FALSE,"",19:15,FALSE
fare_BLR-BOM_QP_2026-08-23_T+1_1787410677117_xzm0,BLR-BOM,EaseMyTrip,QP,QP-1134,2026-08-23,T+1,9997,2195,12192,2026-08-22T09:04:59.594Z,FALSE,"",22:55,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_ej0f,BLR-BOM,EaseMyTrip,6E,6E-6017,2026-08-23,T+1,10005,2196,12201,2026-08-22T09:04:59.594Z,FALSE,"",18:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_d6rb,BLR-BOM,EaseMyTrip,6E,6E-962,2026-08-23,T+1,10112,2220,12332,2026-08-22T09:04:59.594Z,FALSE,"",17:55,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_t7tf,BLR-BOM,EaseMyTrip,6E,6E-308,2026-08-23,T+1,10112,2220,12332,2026-08-22T09:04:59.594Z,FALSE,"",17:55,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_8s50,BLR-BOM,EaseMyTrip,6E,6E-2086,2026-08-23,T+1,10175,2234,12409,2026-08-22T09:04:59.594Z,FALSE,"",09:20,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_l8i4,BLR-BOM,EaseMyTrip,6E,6E-6168,2026-08-23,T+1,10617,2330,12947,2026-08-22T09:04:59.594Z,FALSE,"",17:40,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_zj8e,BLR-BOM,EaseMyTrip,6E,6E-6507,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",13:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_ukbv,BLR-BOM,EaseMyTrip,6E,6E-603,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",18:00,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_fqqh,BLR-BOM,EaseMyTrip,6E,6E-576,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",18:00,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_ieun,BLR-BOM,EaseMyTrip,6E,6E-593,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",18:00,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_vzoz,BLR-BOM,EaseMyTrip,6E,6E-674,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",18:00,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_efxt,BLR-BOM,EaseMyTrip,6E,6E-771,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",11:55,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_l6mh,BLR-BOM,EaseMyTrip,6E,6E-683,2026-08-23,T+1,10831,2378,13209,2026-08-22T09:04:59.594Z,FALSE,"",11:55,FALSE
fare_BLR-BOM_QP_2026-08-23_T+1_1787410677117_fv2b,BLR-BOM,EaseMyTrip,QP,QP-1528,2026-08-23,T+1,10849,2382,13231,2026-08-22T09:04:59.594Z,FALSE,"",10:20,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_gtjv,BLR-BOM,EaseMyTrip,6E,6E-6753,2026-08-23,T+1,11020,2419,13439,2026-08-22T09:04:59.594Z,FALSE,"",15:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_bw2u,BLR-BOM,EaseMyTrip,6E,6E-875,2026-08-23,T+1,11739,2577,14316,2026-08-22T09:04:59.594Z,FALSE,"",17:15,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_n8bh,BLR-BOM,EaseMyTrip,6E,6E-757,2026-08-23,T+1,11739,2577,14316,2026-08-22T09:04:59.594Z,FALSE,"",17:15,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_oi9d,BLR-BOM,EaseMyTrip,AI,AI-2642,2026-08-23,T+1,12224,2683,14907,2026-08-22T09:04:59.594Z,FALSE,"",21:30,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_cggg,BLR-BOM,EaseMyTrip,6E,6E-5069,2026-08-23,T+1,12080,2652,14732,2026-08-22T09:04:59.594Z,FALSE,"",11:30,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_s0g5,BLR-BOM,EaseMyTrip,6E,6E-5237,2026-08-23,T+1,12080,2652,14732,2026-08-22T09:04:59.594Z,FALSE,"",10:15,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_7ddq,BLR-BOM,EaseMyTrip,AI,AI-2850,2026-08-23,T+1,12661,2779,15440,2026-08-22T09:04:59.594Z,FALSE,"",20:30,TRUE
fare_BLR-BOM_IX_2026-08-23_T+1_1787410677117_0tlk,BLR-BOM,EaseMyTrip,IX,IX-1581,2026-08-23,T+1,12940,2841,15781,2026-08-22T09:04:59.594Z,FALSE,"",18:25,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_ny6q,BLR-BOM,EaseMyTrip,6E,6E-7445,2026-08-23,T+1,12755,2800,15555,2026-08-22T09:04:59.594Z,FALSE,"",15:20,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_20t3,BLR-BOM,EaseMyTrip,AI,AI-9762,2026-08-23,T+1,13095,2874,15969,2026-08-22T09:04:59.594Z,FALSE,"",07:05,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_jd3c,BLR-BOM,EaseMyTrip,6E,6E-5094,2026-08-23,T+1,12941,2841,15782,2026-08-22T09:04:59.594Z,FALSE,"",22:20,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_yzzo,BLR-BOM,EaseMyTrip,AI,AI-9840,2026-08-23,T+1,13253,2909,16162,2026-08-22T09:04:59.594Z,FALSE,"",07:10,FALSE
fare_BLR-BOM_QP_2026-08-23_T+1_1787410677117_ghnc,BLR-BOM,EaseMyTrip,QP,QP-1517,2026-08-23,T+1,13344,2929,16273,2026-08-22T09:04:59.594Z,FALSE,"",07:40,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_erob,BLR-BOM,EaseMyTrip,AI,AI-9478,2026-08-23,T+1,13615,2989,16604,2026-08-22T09:04:59.594Z,FALSE,"",22:10,FALSE
fare_BLR-BOM_IX_2026-08-23_T+1_1787410677117_uptw,BLR-BOM,EaseMyTrip,IX,IX-2116,2026-08-23,T+1,13700,3007,16707,2026-08-22T09:04:59.594Z,FALSE,"",21:00,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_dyzq,BLR-BOM,EaseMyTrip,AI,AI-9566,2026-08-23,T+1,14067,3088,17155,2026-08-22T09:04:59.594Z,FALSE,"",19:15,FALSE
fare_BLR-BOM_QP_2026-08-23_T+1_1787410677117_gyte,BLR-BOM,EaseMyTrip,QP,QP-1515,2026-08-23,T+1,13915,3054,16969,2026-08-22T09:04:59.594Z,FALSE,"",06:20,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_xu9a,BLR-BOM,EaseMyTrip,6E,6E-5351,2026-08-23,T+1,13974,3068,17042,2026-08-22T09:04:59.594Z,FALSE,"",14:20,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_7iv0,BLR-BOM,EaseMyTrip,6E,6E-5218,2026-08-23,T+1,13974,3068,17042,2026-08-22T09:04:59.594Z,FALSE,"",13:00,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_mfwk,BLR-BOM,EaseMyTrip,AI,AI-2402,2026-08-23,T+1,14243,3126,17369,2026-08-22T09:04:59.594Z,FALSE,"",06:35,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_57ld,BLR-BOM,EaseMyTrip,6E,6E-6863,2026-08-23,T+1,14128,3101,17229,2026-08-22T09:04:59.594Z,FALSE,"",08:20,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_qv3w,BLR-BOM,EaseMyTrip,AI,AI-2501,2026-08-23,T+1,14667,3220,17887,2026-08-22T09:04:59.594Z,FALSE,"",23:30,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_g2ar,BLR-BOM,EaseMyTrip,AI,AI-2488,2026-08-23,T+1,14667,3220,17887,2026-08-22T09:04:59.594Z,FALSE,"",22:30,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_3mfs,BLR-BOM,EaseMyTrip,AI,AI-2421,2026-08-23,T+1,14667,3220,17887,2026-08-22T09:04:59.594Z,FALSE,"",21:40,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_idix,BLR-BOM,EaseMyTrip,AI,AI-2846,2026-08-23,T+1,14761,3240,18001,2026-08-22T09:04:59.594Z,FALSE,"",08:05,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_g9we,BLR-BOM,EaseMyTrip,AI,AI-2854,2026-08-23,T+1,15020,3297,18317,2026-08-22T09:04:59.594Z,FALSE,"",16:40,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_bxau,BLR-BOM,EaseMyTrip,6E,6E-282,2026-08-23,T+1,15052,3304,18356,2026-08-22T09:04:59.594Z,FALSE,"",10:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_ns0h,BLR-BOM,EaseMyTrip,6E,6E-541,2026-08-23,T+1,15052,3304,18356,2026-08-22T09:04:59.594Z,FALSE,"",10:50,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_j32f,BLR-BOM,EaseMyTrip,6E,6E-5255,2026-08-23,T+1,15180,3332,18512,2026-08-22T09:04:59.594Z,FALSE,"",17:25,TRUE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_vr3n,BLR-BOM,EaseMyTrip,6E,6E-5376,2026-08-23,T+1,15180,3332,18512,2026-08-22T09:04:59.594Z,FALSE,"",20:15,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_9k1x,BLR-BOM,EaseMyTrip,AI,AI-9426,2026-08-23,T+1,15760,3459,19219,2026-08-22T09:04:59.594Z,FALSE,"",12:30,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_m53z,BLR-BOM,EaseMyTrip,6E,6E-6030,2026-08-23,T+1,15702,3447,19149,2026-08-22T09:04:59.594Z,FALSE,"",15:00,TRUE
fare_BLR-BOM_IX_2026-08-23_T+1_1787410677117_crk4,BLR-BOM,EaseMyTrip,IX,IX-2678,2026-08-23,T+1,16080,3530,19610,2026-08-22T09:04:59.594Z,FALSE,"",05:30,FALSE
fare_BLR-BOM_6E_2026-08-23_T+1_1787410677117_tmde,BLR-BOM,EaseMyTrip,6E,6E-6891,2026-08-23,T+1,15936,3498,19434,2026-08-22T09:04:59.594Z,FALSE,"",17:15,FALSE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_2tyn,BLR-BOM,EaseMyTrip,AI,AI-2604,2026-08-23,T+1,16211,3558,19769,2026-08-22T09:04:59.594Z,FALSE,"",09:15,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_n4f0,BLR-BOM,EaseMyTrip,AI,AI-2498,2026-08-23,T+1,16211,3558,19769,2026-08-22T09:04:59.594Z,FALSE,"",00:45,TRUE
fare_BLR-BOM_AI_2026-08-23_T+1_1787410677117_umqq,BLR-BOM,EaseMyTrip,AI,AI-2852,2026-08-23,T+1,16211,3558,19769,2026-08-22T09:04:59.594Z,FALSE,"",10:30,TRUE
