id,route_id,source,carrier,flight_number,flight_date,booking_window,base_fare,taxes,total_fare,scraped_at,is_outlier,outlier_reason,departure_time,is_nonstop
fare_BLR-DEL_6E_2026-08-23_T+1_1787375428504_9zwi,BLR-DEL,EaseMyTrip,6E,6E-501,2026-08-23,T+1,3390,744,4134,2026-08-22T05:06:35.386Z,FALSE,"",07:00,TRUE
fare_BLR-DEL_6E_2026-08-23_T+1_1787375428505_vqr0,BLR-DEL,IndiGo,6E,6E-501,2026-08-23,T+1,5333,1171,6504,2026-08-22T05:06:34.652Z,FALSE,"",07:00,TRUE
fare_BLR-DEL_6E_2026-08-29_T+7_1787375428504_f05l,BLR-DEL,EaseMyTrip,6E,6E-501,2026-08-29,T+7,6041,1326,7367,2026-08-22T05:06:35.387Z,FALSE,"",07:00,TRUE
fare_BLR-DEL_6E_2026-08-29_T+7_1787375428505_pqlw,BLR-DEL,IndiGo,6E,6E-501,2026-08-29,T+7,6085,1336,7421,2026-08-22T05:06:34.652Z,FALSE,"",07:00,TRUE
fare_DEL-BOM_6E_2026-08-23_T+1_1787375428505_w7fp,DEL-BOM,EaseMyTrip,6E,6E-501,2026-08-23,T+1,3505,769,4274,2026-08-22T05:06:35.383Z,FALSE,"",07:00,TRUE
fare_DEL-BOM_6E_2026-08-23_T+1_1787375428505_qp4e,DEL-BOM,IndiGo,6E,6E-501,2026-08-23,T+1,4772,1048,5820,2026-08-22T05:06:34.648Z,FALSE,"",07:00,TRUE
fare_DEL-BOM_6E_2026-08-29_T+7_1787375428505_kb11,DEL-BOM,EaseMyTrip,6E,6E-501,2026-08-29,T+7,4128,906,5034,2026-08-22T05:06:35.385Z,FALSE,"",07:00,TRUE
fare_DEL-BOM_6E_2026-08-29_T+7_1787375428505_5ok3,DEL-BOM,IndiGo,6E,6E-501,2026-08-29,T+7,3890,854,4744,2026-08-22T05:06:34.651Z,FALSE,"",07:00,TRUE
